LSOA code,Burglary_Count,Borough,longitude,latitude
E01001103,15,Croydon,-0.0711248964313771,51.33003290684295
E01001104,21,Croydon,-0.0850047421223869,51.32592879395956
E01001105,26,Croydon,-0.065311823725864,51.32624092056574
E01001106,15,Croydon,-0.0648589628487075,51.32101475686385
E01001107,22,Croydon,-0.0929059935058815,51.34016197376595
E01001108,14,Croydon,-0.0797672708278621,51.3399917238008
E01001109,81,Croydon,-0.0893248147911094,51.38662967024754
E01001110,38,Croydon,-0.0982752234318502,51.38350602988714
E01001111,21,Croydon,-0.0884750895771331,51.39749560274335
E01001112,11,Croydon,-0.0828141533626636,51.3935265302116
E01001113,24,Croydon,-0.0894889803338854,51.39338672629802
E01001114,39,Croydon,-0.0916842366994748,51.39112618561775
E01001115,29,Croydon,-0.102222548025183,51.3882350314064
E01001116,38,Croydon,-0.095082508559471,51.38928186925552
E01001117,20,Croydon,-0.1065853379257074,51.38569199146693
E01001118,40,Croydon,-0.0969061534975225,51.38553206815168
E01001119,7,Croydon,-0.0469744661220249,51.33990488438749
E01001120,10,Croydon,-0.0570699345169583,51.342173429092426
E01001121,12,Croydon,-0.0591550520432888,51.33556703121916
E01001122,27,Croydon,-0.0681903706097691,51.35779834810194
E01001123,15,Croydon,-0.0615695113419759,51.35266633967999
E01001124,17,Croydon,-0.0738558860798242,51.345387745887166
E01001125,20,Croydon,-0.0638950621922357,51.3440613170616
E01001126,15,Croydon,-0.0522902521727912,51.34525134499584
E01001127,10,Croydon,-0.034428762366904,51.369244669705154
E01001128,8,Croydon,-0.025766164610367,51.37007674374885
E01001129,18,Croydon,-0.040973888602033,51.37074776960577
E01001130,8,Croydon,-0.0275313922359034,51.36655908387464
E01001131,3,Croydon,-0.0390677018332169,51.3871447371624
E01001132,25,Croydon,-0.0432972883958703,51.38057330859672
E01001133,13,Croydon,-0.0408641651066539,51.376241066228616
E01001134,13,Croydon,-0.0518539080092083,51.37864345999736
E01001135,14,Croydon,-0.03004646385613,51.37483159403641
E01001136,48,Croydon,-0.0782003927225721,51.39685766300519
E01001137,20,Croydon,-0.0855443423040325,51.41242496478675
E01001138,8,Croydon,-0.0779163348204361,51.4128251622918
E01001139,17,Croydon,-0.0828389521067196,51.40317726487756
E01001140,17,Croydon,-0.0807440064105953,51.40791868704632
E01001141,7,Croydon,-0.0734323775149585,51.40510790770758
E01001142,19,Croydon,-0.0774065266345037,51.4028885257504
E01001143,20,Croydon,-0.0691107106635201,51.40264492140353
E01001144,11,Croydon,-0.0817104456564749,51.39964505199582
E01001145,24,Croydon,-0.0713916725450197,51.39843939974032
E01001146,16,Croydon,-0.0954204748940205,51.40540955119838
E01001147,23,Croydon,-0.1025161156922352,51.40653079153675
E01001148,12,Croydon,-0.0967263802630778,51.40776082123459
E01001149,9,Croydon,-0.088066984035424,51.40676412518374
E01001150,8,Croydon,-0.0893892965517141,51.403267626908445
E01001151,22,Croydon,-0.1036520611741671,51.40316979386711
E01001152,29,Croydon,-0.099147262721882,51.40230044212812
E01001153,10,Croydon,-0.0940150954474733,51.40193561366253
E01001154,16,Croydon,-0.09404943467099,51.39886583548293
E01001155,34,Croydon,-0.0975239396733959,51.39808226478595
E01001156,8,Croydon,-0.0913448012438311,51.4158966979539
E01001157,10,Croydon,-0.1065810020877974,51.414490435490045
E01001158,12,Croydon,-0.0907244706039576,51.409983940543015
E01001159,13,Croydon,-0.0994166123015065,51.41557263584016
E01001160,19,Croydon,-0.1025295197995606,51.41126325394817
E01001161,8,Croydon,-0.1106778958354917,51.40899181936184
E01001162,18,Croydon,-0.092907823672666,51.4201167726841
E01001163,10,Croydon,-0.101741387713569,51.42017187340952
E01001164,50,Croydon,-0.0824472793147213,51.41823308406677
E01001165,25,Croydon,-0.113007895155164,51.37150899814877
E01001166,20,Croydon,-0.1082884654219881,51.37263735057955
E01001167,45,Croydon,-0.115855926666838,51.366461753035566
E01001168,24,Croydon,-0.1100113491173499,51.36987657304297
E01001169,20,Croydon,-0.1104863862721069,51.36083074980127
E01001170,25,Croydon,-0.1012759331482821,51.363984305032645
E01001171,25,Croydon,-0.1056534251614623,51.36154428303415
E01001172,32,Croydon,-0.1171054498456779,51.35833690008697
E01001173,27,Croydon,-0.1088815265408072,51.353467825314056
E01001174,11,Croydon,-0.122169878000143,51.393362051650456
E01001175,12,Croydon,-0.1115000308962644,51.39311901437871
E01001176,31,Croydon,-0.1197104242842455,51.39171621335264
E01001177,33,Croydon,-0.1295753068753616,51.39099641470281
E01001178,49,Croydon,-0.1100716768465139,51.39002920181913
E01001179,40,Croydon,-0.117827594590702,51.389270115342754
E01001180,18,Croydon,-0.1198675544746403,51.38695436346623
E01001181,47,Croydon,-0.1131932081713476,51.388098749375786
E01001182,11,Croydon,-0.1193214811525423,51.40006796786297
E01001183,20,Croydon,-0.1139485654127888,51.39545981188001
E01001184,8,Croydon,-0.1209558041169909,51.39769764658222
E01001185,12,Croydon,-0.069242574907255,51.387098207138365
E01001186,15,Croydon,-0.0697221819852565,51.391257475673896
E01001187,27,Croydon,-0.0776679211529997,51.38800112574026
E01001188,12,Croydon,-0.071815378548981,51.392670706165546
E01001189,7,Croydon,-0.0630534556288751,51.38975133542928
E01001190,12,Croydon,-0.0629486197694753,51.39899435810975
E01001191,27,Croydon,-0.0713772654265073,51.39584001183055
E01001192,21,Croydon,-0.067892811926999,51.39728399926483
E01001193,10,Croydon,-0.0759486214350064,51.39080045441165
E01001194,19,Croydon,-0.0580748896713848,51.39466657752654
E01001195,53,Ealing,-0.2724217536204159,51.520641572457066
E01001196,38,Ealing,-0.2677604719537944,51.517638536639296
E01001197,12,Ealing,-0.275340447486556,51.5148902409592
E01001198,7,Ealing,-0.2638883951235273,51.51464886340543
E01001199,22,Ealing,-0.2706486194044578,51.51422518125863
E01001200,22,Ealing,-0.2639575175589779,51.51041016571945
E01001201,8,Ealing,-0.2674266012526124,51.51105553803632
E01001202,64,Ealing,-0.2707879218777455,51.50895985225103
E01001203,19,Ealing,-0.2659725933253662,51.50765658807511
E01001204,14,Ealing,-0.3250382390055709,51.52028548892049
E01001205,23,Ealing,-0.3280487746506623,51.51659687620975
E01001206,21,Ealing,-0.3302845110671543,51.52226074758417
E01001207,19,Ealing,-0.323495163839873,51.51517103467965
E01001208,15,Ealing,-0.3234352413676388,51.52705258356093
E01001209,21,Ealing,-0.3139341571604688,51.52814013402224
E01001210,33,Ealing,-0.3298246448582481,51.52907569382666
E01001211,14,Ealing,-0.3109509713601722,51.52445264815982
E01001212,6,Ealing,-0.3187027261504613,51.52310110649722
E01001213,23,Ealing,-0.3776444036616608,51.51503810718489
E01001214,11,Ealing,-0.3668670055249419,51.5162246684064
E01001215,30,Ealing,-0.374265832887344,51.51273309089038
E01001216,18,Ealing,-0.367734399396854,51.5125550815464
E01001217,6,Ealing,-0.363384286807599,51.52165371949826
E01001218,17,Ealing,-0.357989140881883,51.52087820220263
E01001219,33,Ealing,-0.3614333865740075,51.51733253066149
E01001220,14,Ealing,-0.3558180393065165,51.5125054462132
E01001221,41,Ealing,-0.3042003735527032,51.51342624153416
E01001222,9,Ealing,-0.3168441228917624,51.51318532126375
E01001223,19,Ealing,-0.3006896668454278,51.52096615320582
E01001224,17,Ealing,-0.3205385369491919,51.518965200425214
E01001225,33,Ealing,-0.3032220373950559,51.51726976032542
E01001226,15,Ealing,-0.3085410438882523,51.52005082761304
E01001227,18,Ealing,-0.3139720031325752,51.518187939777576
E01001228,25,Ealing,-0.3110955077464761,51.51539301863743
E01001229,26,Ealing,-0.2999602580466139,51.502586287737046
E01001230,31,Ealing,-0.3025907415233136,51.50628228474106
E01001231,44,Ealing,-0.2873881323278301,51.50380380326461
E01001232,17,Ealing,-0.2939943646532617,51.50489847555453
E01001233,28,Ealing,-0.304452975362343,51.50001387750915
E01001234,49,Ealing,-0.2908776454142819,51.5093540254758
E01001235,32,Ealing,-0.2946741077661957,51.51383622558649
E01001236,16,Ealing,-0.3013661795210804,51.50978138960757
E01001237,14,Ealing,-0.2974934312305862,51.508091349176425
E01001238,34,Ealing,-0.2609093626201756,51.52072099544633
E01001239,35,Ealing,-0.2543586582697876,51.52294429619111
E01001240,39,Ealing,-0.2515428106479893,51.51651861068704
E01001241,42,Ealing,-0.2535446827535053,51.510894760986346
E01001242,30,Ealing,-0.2590620776542552,51.51218886873019
E01001243,63,Ealing,-0.2492355595900052,51.51087905966762
E01001244,13,Ealing,-0.2561314553037966,51.507938202296
E01001245,28,Ealing,-0.2481058030122591,51.50614556899282
E01001246,82,Ealing,-0.2585770909401406,51.53067031878446
E01001247,108,Ealing,-0.27670372486877,51.52579999636633
E01001248,19,Ealing,-0.3332114874855087,51.49950823484934
E01001249,81,Ealing,-0.3225448821707825,51.51186092278931
E01001250,29,Ealing,-0.3306347499602073,51.510732694519554
E01001251,17,Ealing,-0.3396793780775242,51.51008079197712
E01001252,59,Ealing,-0.3358192737245178,51.50736180244935
E01001253,27,Ealing,-0.3371062072879653,51.5038927106642
E01001254,14,Ealing,-0.3417037576363919,51.50525716193056
E01001255,10,Ealing,-0.3286317696617125,51.5049842093344
E01001257,30,Ealing,-0.3773689768028617,51.53366021995521
E01001258,16,Ealing,-0.3648993056889346,51.5337486840435
E01001259,9,Ealing,-0.3598573684479086,51.52998040967895
E01001260,29,Ealing,-0.3479196258590175,51.53016359721312
E01001261,34,Ealing,-0.3532396115330559,51.52544697030648
E01001262,25,Ealing,-0.3667500568216305,51.5376988045889
E01001263,13,Ealing,-0.3721546918749748,51.538466392631
E01001264,22,Ealing,-0.3608653875051834,51.5359629898438
E01001265,17,Ealing,-0.3580100491155966,51.54175210793476
E01001266,16,Ealing,-0.3395467132681636,51.54162893782627
E01001267,27,Ealing,-0.3511984882052621,51.53890995504005
E01001268,14,Ealing,-0.3564402533822258,51.53447150593344
E01001269,19,Ealing,-0.3418024927423523,51.550827485653
E01001270,9,Ealing,-0.3545401511928088,51.54798814676043
E01001271,17,Ealing,-0.3493993272945874,51.54882774145845
E01001272,19,Ealing,-0.3483545892380139,51.54326216918489
E01001273,35,Ealing,-0.2885654060689003,51.51712079666867
E01001274,19,Ealing,-0.2828426153952179,51.51989149438977
E01001275,16,Ealing,-0.2945032869843509,51.51866858054733
E01001276,32,Ealing,-0.2830689510285057,51.53565166796522
E01001277,38,Ealing,-0.2970839329866827,51.53174452223516
E01001278,62,Ealing,-0.2885203282525875,51.52778959698639
E01001279,22,Ealing,-0.3019540556154926,51.527565095827526
E01001280,20,Ealing,-0.2965545434389501,51.524969805968
E01001281,15,Ealing,-0.3070916790993243,51.5257464666625
E01001282,4,Ealing,-0.3346208723956277,51.52448729579789
E01001283,22,Ealing,-0.3398269895283944,51.52546764642205
E01001284,7,Ealing,-0.346467801578527,51.525256523974576
E01001285,29,Ealing,-0.3388445811037783,51.52032944929097
E01001286,14,Ealing,-0.3336871615228013,51.518911897415336
E01001287,9,Ealing,-0.3438006342326492,51.52037951755679
E01001288,17,Ealing,-0.338809228069673,51.516304666003045
E01001289,13,Ealing,-0.3323899534033243,51.51459771951409
E01001290,10,Ealing,-0.3435170751791448,51.51406841648638
E01001291,21,Ealing,-0.3644335116035132,51.52702721146753
E01001292,11,Ealing,-0.360259292947051,51.525860776209456
E01001293,15,Ealing,-0.3670338577488067,51.52569123145015
E01001294,20,Ealing,-0.37395195421679,51.52581643546935
E01001295,13,Ealing,-0.3705508903419254,51.52353791626423
E01001296,7,Ealing,-0.3683437587415964,51.52049259497608
E01001297,10,Ealing,-0.3784186032816234,51.51887433445243
E01001298,17,Ealing,-0.3721615549764649,51.5174071496828
E01001299,18,Ealing,-0.3245465224650943,51.49913298430411
E01001300,7,Ealing,-0.3106202234780666,51.49877040990732
E01001301,24,Ealing,-0.3022269762196796,51.497230735348936
E01001302,15,Ealing,-0.317853771835316,51.49684362262304
E01001303,14,Ealing,-0.3111353109594684,51.50080290043695
E01001304,19,Ealing,-0.3093402721829036,51.49409911693556
E01001305,25,Ealing,-0.3261962287746922,51.5025645440376
E01001306,14,Ealing,-0.3205720701188417,51.500978298092
E01001307,16,Ealing,-0.3348661388899496,51.54802150643632
E01001308,20,Ealing,-0.3221699262561643,51.54648010397015
E01001309,35,Ealing,-0.3506486272097352,51.55721163869256
E01001310,35,Ealing,-0.3566660194201325,51.55606782067862
E01001311,16,Ealing,-0.3445894029053236,51.5548148606857
E01001312,19,Ealing,-0.3350599323986213,51.55447484881775
E01001313,11,Ealing,-0.3247593592830256,51.552687957329184
E01001314,15,Ealing,-0.3296731347716072,51.55209356650141
E01001315,11,Ealing,-0.3574399612997953,51.55222675721102
E01001316,24,Ealing,-0.3621232066666467,51.55480435640881
E01001317,22,Ealing,-0.3740642187128489,51.55142343422956
E01001318,13,Ealing,-0.3664394128472001,51.55216523484397
E01001319,9,Ealing,-0.3607390748216214,51.54908198885646
E01001320,14,Ealing,-0.3854844068593724,51.54833208400164
E01001321,19,Ealing,-0.3782262933907069,51.545897297406
E01001322,33,Ealing,-0.3649087309689806,51.54502921888883
E01001323,23,Ealing,-0.3718295787678483,51.54517361818675
E01001324,13,Ealing,-0.3796765194880697,51.5390925790378
E01001325,14,Ealing,-0.4079212196126415,51.537864007752994
E01001326,19,Ealing,-0.389216748715631,51.54368032241091
E01001327,21,Ealing,-0.3950581578275943,51.539939775911726
E01001328,18,Ealing,-0.3884556378067387,51.53858338109163
E01001329,11,Ealing,-0.3985334391157452,51.53505722213178
E01001330,28,Ealing,-0.38651701435744,51.53381477804122
E01001331,12,Ealing,-0.3927100915754611,51.53297892319098
E01001332,7,Ealing,-0.3821939150410289,51.53121107763164
E01001333,95,Ealing,-0.3781507196219796,51.5028524736955
E01001334,29,Ealing,-0.3713319218807671,51.50051444885578
E01001335,42,Ealing,-0.3688850211082424,51.49627105912184
E01001336,47,Ealing,-0.373550308250898,51.49441741173444
E01001337,39,Ealing,-0.3492762961236045,51.50253315201775
E01001338,23,Ealing,-0.3635355592296689,51.50830413624841
E01001339,25,Ealing,-0.3645532364388179,51.50301940870691
E01001340,14,Ealing,-0.3543762350246535,51.506504311127216
E01001341,13,Ealing,-0.3135956645460885,51.5403005336437
E01001342,11,Ealing,-0.3104106138861086,51.5426002303786
E01001343,13,Ealing,-0.3183987507625108,51.54088913593208
E01001344,39,Ealing,-0.3265969237950983,51.539677132629336
E01001345,16,Ealing,-0.3075308729609176,51.5367273388756
E01001346,27,Ealing,-0.3355671290023217,51.53713281209555
E01001347,44,Ealing,-0.3169127781547427,51.533631152903006
E01001348,42,Ealing,-0.3256096784190165,51.53172962765172
E01001349,26,Ealing,-0.3382127970082605,51.53139387976783
E01001350,22,Ealing,-0.2793861750020349,51.512549658398505
E01001351,37,Ealing,-0.2756178746404029,51.50845102086203
E01001352,20,Ealing,-0.2850273402314185,51.51036295242819
E01001353,19,Ealing,-0.2779597183409711,51.503958695928745
E01001354,30,Ealing,-0.2805911770542861,51.50818151557876
E01001355,23,Ealing,-0.2665116560041242,51.50492934951666
E01001356,22,Ealing,-0.2724756572524773,51.50511491598324
E01001357,44,Ealing,-0.2699585347635689,51.5011094094191
E01001358,79,Ealing,-0.2747647340674981,51.50018098663229
E01001359,35,Ealing,-0.3842890296087882,51.51181067890079
E01001360,22,Ealing,-0.3798150914655167,51.50935011504142
E01001361,93,Ealing,-0.3735425083772755,51.50879761635569
E01001362,72,Ealing,-0.3840096098909162,51.50709880500148
E01001363,10,Ealing,-0.3867932758702828,51.514162377520165
E01001364,13,Ealing,-0.3823876724349853,51.51589632750783
E01001365,24,Ealing,-0.3904889579020996,51.50684508635243
E01001366,21,Ealing,-0.394113721650703,51.50219815297375
E01001367,62,Ealing,-0.3846008401178247,51.50062736389327
E01001368,8,Ealing,-0.3929825314886066,51.50006491043082
E01001369,39,Ealing,-0.3783978527271736,51.49874463682018
E01001370,45,Ealing,-0.4013821666602009,51.50066628148983
E01001371,41,Ealing,-0.3878200998446938,51.496679068669984
E01001372,33,Ealing,-0.3823855462890175,51.4973466051698
E01001373,21,Ealing,-0.3867595024535185,51.50328027316862
E01001374,12,Ealing,-0.2672792984843366,51.49981689652717
E01001375,11,Ealing,-0.2582481046370143,51.50197707425784
E01001376,21,Ealing,-0.2635640809436487,51.50303379761508
E01001377,24,Ealing,-0.2576133545570031,51.4979702394642
E01001379,13,Ealing,-0.2600065134640867,51.499667316605496
E01001380,13,Ealing,-0.2705030597326812,51.49665282205902
E01001381,36,Ealing,-0.2569280112187548,51.5049304664372
E01001382,14,Ealing,-0.3135442142973776,51.50431091858572
E01001383,6,Ealing,-0.3247596066355143,51.50609206558795
E01001384,12,Ealing,-0.3203230623459555,51.504953824326456
E01001385,23,Ealing,-0.3165725178690222,51.50153749038718
E01001386,25,Ealing,-0.3076364147372859,51.50757641883639
E01001387,26,Ealing,-0.313728708465657,51.50783334751357
E01001388,35,Ealing,-0.319352120374885,51.50927505563939
E01001389,31,Ealing,-0.3246785851885915,51.50905409527937
E01001390,16,Enfield,-0.1236871762304104,51.610808351128526
E01001391,25,Enfield,-0.1133300651811737,51.61126979441825
E01001392,14,Enfield,-0.1296655204075954,51.61088877605587
E01001393,13,Enfield,-0.1180879676738446,51.61076836979608
E01001394,14,Enfield,-0.1045494393193829,51.61058333047309
E01001395,12,Enfield,-0.096515035581012,51.61047895988282
E01001396,10,Enfield,-0.1083611326165415,51.609350869619725
E01001397,23,Enfield,-0.0970518244981671,51.61434917236106
E01001398,14,Enfield,-0.0732453343510128,51.63941419344941
E01001399,29,Enfield,-0.0722638759398456,51.63479974796789
E01001400,24,Enfield,-0.0781445606680591,51.63734794005538
E01001401,16,Enfield,-0.0656634887915173,51.6402085732302
E01001402,43,Enfield,-0.0892017837170585,51.63397057688254
E01001403,24,Enfield,-0.0780126873862491,51.632516899065934
E01001404,17,Enfield,-0.0855858360196889,51.625908268021085
E01001405,32,Enfield,-0.0739759933892813,51.64404676961335
E01001406,45,Enfield,-0.0686575128625024,51.642917937981565
E01001407,18,Enfield,-0.0694646211116913,51.671283465075575
E01001408,26,Enfield,-0.086452427391709,51.665070059836864
E01001409,36,Enfield,-0.0588334416978012,51.663054928070856
E01001410,45,Enfield,-0.0613546061047669,51.664434260469335
E01001411,25,Enfield,-0.0807531146974748,51.66357151645423
E01001412,74,Enfield,-0.1184617773366349,51.677517784585056
E01001413,25,Enfield,-0.0862291918383075,51.66907422431397
E01001414,18,Enfield,-0.0961577829929811,51.6683057949564
E01001415,40,Enfield,-0.1490031007786456,51.65345545751642
E01001416,15,Enfield,-0.1242471308785027,51.64429974621332
E01001417,41,Enfield,-0.1596419905078402,51.6741420338677
E01001418,36,Enfield,-0.1404112215002313,51.64913046715294
E01001419,29,Enfield,-0.1318519065320852,51.65041291276771
E01001420,12,Enfield,-0.1417539765042436,51.64253653994869
E01001421,21,Enfield,-0.1384120708276149,51.63839443289544
E01001422,34,Enfield,-0.1732721224511648,51.66474510016964
E01001423,28,Enfield,-0.0676991730688176,51.62506776538047
E01001424,8,Enfield,-0.0637458731398473,51.6231160611582
E01001425,42,Enfield,-0.0674777031045721,51.61748575747768
E01001426,35,Enfield,-0.0544562436496598,51.620637731606045
E01001427,63,Enfield,-0.044136470695205,51.61650688594294
E01001428,30,Enfield,-0.0673561425862937,51.621619782256815
E01001429,113,Enfield,-0.0586846705452137,51.62443845525223
E01001430,24,Enfield,-0.0616149441418916,51.618017282743416
E01001431,37,Enfield,-0.0536561452229664,51.61714819790882
E01001432,34,Enfield,-0.0608418254266025,51.61544125288239
E01001433,25,Enfield,-0.0309557005779081,51.66316903195328
E01001434,37,Enfield,-0.0353588421352489,51.66143393057008
E01001435,18,Enfield,-0.0406909308652112,51.66275611310859
E01001436,40,Enfield,-0.0404811173617593,51.65817855871708
E01001437,63,Enfield,-0.0222160899120215,51.65663638235041
E01001438,52,Enfield,-0.0343986634580627,51.65692947150421
E01001439,56,Enfield,-0.0458932283876998,51.6581940471566
E01001440,34,Enfield,-0.0478646686784118,51.65334144426886
E01001441,37,Enfield,-0.0382767259508576,51.66605516427944
E01001442,23,Enfield,-0.0389674666868179,51.66989053968844
E01001444,32,Enfield,-0.030845528619421,51.67943569364759
E01001445,66,Enfield,-0.0194579333129707,51.6758814694408
E01001446,19,Enfield,-0.0355928811115984,51.67394148195527
E01001447,37,Enfield,-0.0300394891908405,51.67294935436465
E01001448,21,Enfield,-0.0338733294797048,51.67007568664777
E01001449,26,Enfield,-0.0266081781800423,51.668624788934686
E01001450,68,Enfield,-0.0793408463805092,51.64974107418477
E01001451,43,Enfield,-0.0860522549089158,51.64833078966267
E01001452,23,Enfield,-0.0898888725348331,51.64288135982188
E01001453,18,Enfield,-0.106858547383729,51.641695870352336
E01001454,23,Enfield,-0.1005530221470095,51.64231675072901
E01001455,20,Enfield,-0.0820269010267343,51.638667854819104
E01001456,15,Enfield,-0.0951580196930367,51.63731726702032
E01001457,23,Enfield,-0.0945623226636878,51.651693561315085
E01001458,39,Enfield,-0.0783389185601303,51.61566246635133
E01001459,35,Enfield,-0.0681913259954694,51.63170423131682
E01001460,19,Enfield,-0.0637009371149942,51.62735838663229
E01001461,33,Enfield,-0.0734385191741122,51.62915214489232
E01001462,29,Enfield,-0.0679217425889243,51.62810944688514
E01001463,13,Enfield,-0.0780829916013043,51.6267938855446
E01001464,28,Enfield,-0.0740388636050929,51.62252394084193
E01001465,27,Enfield,-0.0824911821141555,51.61885373961269
E01001466,4,Enfield,-0.0741625350236964,51.61910470998397
E01001467,13,Enfield,-0.0778683282088823,51.61837958659287
E01001468,14,Enfield,-0.1053032658160541,51.66746242270421
E01001469,9,Enfield,-0.0957019114590893,51.66169093477534
E01001470,15,Enfield,-0.1161403571459797,51.65888884134044
E01001471,21,Enfield,-0.102833869982114,51.66012417307097
E01001472,31,Enfield,-0.0928574234212352,51.65662625654557
E01001473,19,Enfield,-0.1125521139829403,51.65073065551097
E01001474,22,Enfield,-0.0998707671007644,51.6532541564192
E01001475,28,Enfield,-0.1218925414828448,51.64847238534229
E01001476,25,Enfield,-0.0479996076701343,51.63885502680326
E01001477,29,Enfield,-0.031900588934988,51.6344905574388
E01001478,19,Enfield,-0.0607439489153519,51.63764533280819
E01001479,48,Enfield,-0.056199543232148,51.63443823120405
E01001480,15,Enfield,-0.0663855883688876,51.635144762462446
E01001481,11,Enfield,-0.0437242193476667,51.634145880981606
E01001482,17,Enfield,-0.049204954194676,51.63375238688175
E01001483,32,Enfield,-0.0266870594135957,51.62954354060973
E01001484,15,Enfield,-0.0549801201926994,51.6390594725966
E01001485,34,Enfield,-0.0559284721471915,51.627870181888696
E01001486,33,Enfield,-0.0503309766333452,51.62337251815482
E01001487,21,Enfield,-0.0529916242683208,51.63206751361608
E01001488,28,Enfield,-0.0621132994791203,51.63068710325759
E01001489,29,Enfield,-0.0493982595699909,51.630646602701646
E01001491,28,Enfield,-0.0592848718829651,51.62963752060334
E01001492,44,Enfield,-0.0499367294215781,51.6260727265659
E01001493,21,Enfield,-0.0952908466747719,51.62418169259778
E01001494,19,Enfield,-0.0917751729205277,51.62193482961707
E01001495,23,Enfield,-0.1031847747343839,51.6215459759412
E01001496,30,Enfield,-0.0975726143480124,51.619520776917824
E01001497,13,Enfield,-0.0864578353794274,51.62065152145556
E01001498,46,Enfield,-0.1048376816682749,51.61835426962543
E01001499,25,Enfield,-0.092650726346793,51.61747875608863
E01001500,31,Enfield,-0.1024788942002871,51.61599145366739
E01001501,57,Enfield,-0.1119160734201924,51.61471082075249
E01001502,41,Enfield,-0.042470554672282,51.64105333621292
E01001503,13,Enfield,-0.0525428979532826,51.64243918719862
E01001504,28,Enfield,-0.0391777972451217,51.65000968802018
E01001505,22,Enfield,-0.0449982465900284,51.64983101778216
E01001506,29,Enfield,-0.0242200985934057,51.64402016592851
E01001507,70,Enfield,-0.0450144654782194,51.64593602695151
E01001508,44,Enfield,-0.0509952025344738,51.645831271671824
E01001509,9,Enfield,-0.0393152080172063,51.64598378985681
E01001510,4,Enfield,-0.0365424117884165,51.64126190580149
E01001511,37,Enfield,-0.058584598954539,51.64696708365334
E01001512,28,Enfield,-0.0736513361738943,51.64881068039397
E01001513,38,Enfield,-0.0578243629240685,51.65242157779311
E01001514,16,Enfield,-0.0698882427606479,51.64599596860026
E01001515,19,Enfield,-0.0628636619185842,51.64450397827208
E01001516,48,Enfield,-0.0560300223270537,51.66070771439569
E01001517,22,Enfield,-0.0501610292070415,51.661371368603774
E01001518,48,Enfield,-0.0683034897397048,51.650207224396894
E01001519,25,Enfield,-0.1287387948232063,51.63227065545144
E01001520,19,Enfield,-0.1206278962736864,51.63372379386404
E01001521,21,Enfield,-0.1295837148656426,51.62696177636112
E01001522,9,Enfield,-0.1141485809647931,51.6459072796286
E01001523,18,Enfield,-0.113946904589175,51.64200494863661
E01001524,5,Enfield,-0.1271333500481177,51.63932827519432
E01001525,17,Enfield,-0.1322744328525521,51.638103773537885
E01001526,11,Enfield,-0.1205102038312596,51.63786854508864
E01001527,55,Enfield,-0.1160253688551922,51.61783081125102
E01001528,34,Enfield,-0.138012853074117,51.611890944389465
E01001529,34,Enfield,-0.1390099801565192,51.61530237095705
E01001530,16,Enfield,-0.129246848825293,51.61374346408679
E01001531,17,Enfield,-0.1150302868821839,51.62664452834452
E01001532,27,Enfield,-0.1195260532746705,51.6231297939592
E01001533,40,Enfield,-0.1281121821517875,51.62055156270421
E01001534,36,Enfield,-0.1344877500292785,51.61898112178467
E01001535,36,Enfield,-0.1227069703562128,51.61634761617032
E01001536,84,Enfield,-0.0858331191739929,51.65563017280641
E01001537,28,Enfield,-0.0700808400669684,51.665436532780525
E01001538,16,Enfield,-0.0676517564371018,51.66128834903277
E01001539,18,Enfield,-0.0732817210065951,51.66355113979044
E01001540,40,Enfield,-0.089483001158098,51.66117406900258
E01001541,17,Enfield,-0.0834202587465441,51.66067241670853
E01001542,34,Enfield,-0.0784957129960763,51.65918836660513
E01001543,21,Enfield,-0.0714104786777429,51.65859515228808
E01001544,31,Enfield,-0.0780815786696535,51.65550303464511
E01001545,22,Enfield,-0.0466949559676993,51.67617203562913
E01001546,18,Enfield,-0.0401991636758504,51.67655398119425
E01001547,42,Enfield,-0.0430844433533229,51.67111220079487
E01001548,32,Enfield,-0.0487015303610445,51.67032488702661
E01001549,28,Enfield,-0.052838021714085,51.668450031850846
E01001550,23,Enfield,-0.0504770190401323,51.66445721702118
E01001551,23,Enfield,-0.0472221229679699,51.68120844827746
E01001552,45,Enfield,-0.0361320195586685,51.68036712594966
E01001553,21,Enfield,-0.0832440243813737,51.609423874734304
E01001554,31,Enfield,-0.0678904273020775,51.61036697288058
E01001555,57,Enfield,-0.0635000898867685,51.6101826712536
E01001556,11,Enfield,-0.0912098544303798,51.612084130759854
E01001557,33,Enfield,-0.058662180155551,51.61012581534388
E01001558,49,Enfield,-0.0637419835332998,51.61373098987497
E01001559,70,Enfield,-0.0421499728985709,51.60903907321444
E01001560,23,Enfield,-0.0853526970159168,51.61427723557131
E01001562,25,Enfield,-0.0797650392196272,51.613369065775416
E01001563,78,Enfield,-0.1038080956479227,51.62529745699259
E01001564,10,Enfield,-0.1010510847517915,51.62983533987392
E01001565,18,Enfield,-0.1095685616526106,51.62438386976319
E01001566,10,Enfield,-0.1125845141829097,51.621385722737294
E01001567,15,Enfield,-0.1033456561251147,51.63767505460167
E01001568,15,Enfield,-0.1113504063544784,51.63177789202463
E01001569,58,Enfield,-0.0974253684027399,51.6338260953448
E01001570,39,Enfield,-0.0925732341909764,51.628327698011816
E01001571,20,Greenwich,0.1115056074259663,51.48834937624597
E01001572,20,Greenwich,0.1174738551730704,51.4875947502072
E01001573,33,Greenwich,0.1072649348234514,51.48647522945138
E01001574,12,Greenwich,0.1147840569987377,51.48094479127586
