LSOA code,Burglary_Count,Borough,longitude,latitude,Cumulative,Cumulative_Percent
E01001640,40,Greenwich,-0.0139771598041162,51.48270648111367,58711,40.607967907041086
E01000843,40,Camden,-0.1623371991551447,51.547487773368346,58751,40.63563425093374
E01004708,40,Westminster,-0.194427034618609,51.528863726314,58791,40.663300594826396
E01002758,40,Islington,-0.1256572866924158,51.570705506368526,58831,40.69096693871905
E01002051,40,Haringey,-0.0724967711932058,51.57910345473949,58871,40.718633282611705
E01000852,40,Camden,-0.1302712983000895,51.52511732103787,58911,40.74629962650435
E01003525,40,Newham,0.0501532332666911,51.53325641783874,58951,40.773965970397015
E01035665,40,Tower Hamlets,-0.0094655903542229,51.52638906999959,58991,40.80163231428966
E01003092,40,Lambeth,-0.1309271196891924,51.47118472955243,59031,40.829298658182324
E01004114,40,Sutton,-0.2182807412429835,51.33638225365492,59071,40.85696500207497
E01003605,40,Newham,0.0361637800414137,51.52847931059417,59111,40.884631345967634
E01001851,40,Hammersmith and Fulham,-0.2190046578727417,51.49927640665325,59151,40.91229768986028
E01001915,40,Hammersmith and Fulham,-0.215758762560122,51.47128294194206,59191,40.93996403375294
E01004660,40,Westminster,-0.1588997051868063,51.522579101086805,59231,40.96763037764559
E01002010,40,Haringey,-0.1574639519668873,51.5784835242843,59271,40.995296721538246
E01034213,40,Newham,-0.0145641931470917,51.54943633778927,59311,41.0229630654309
E01004684,40,Westminster,-0.1687293443447218,51.51672185578509,59351,41.050629409323555
E01003592,40,Newham,0.0264123159302097,51.531935344885625,59391,41.07829575321622
E01002472,40,Hillingdon,-0.4297344664178446,51.60870543121092,59431,41.105962097108865
E01001891,40,Hammersmith and Fulham,-0.22402809045621,51.486852098783686,59471,41.13362844100153
E01004059,40,Southwark,-0.0416035113492398,51.49536796241655,59511,41.161294784894174
E01001744,40,Hackney,-0.069644429062233,51.54410934374378,59551,41.188961128786836
E01002829,39,Kensington and Chelsea,-0.2011133063308619,51.51699838374648,59590,41.215935814082165
E01000008,39,Barking and Dagenham,0.0698773913744078,51.53962988154602,59629,41.24291049937751
E01004564,39,Wandsworth,-0.1449714628531458,51.47278591428656,59668,41.269885184672845
E01000853,39,Camden,-0.1245210028841678,51.52470768493944,59707,41.29685986996818
E01000219,39,Barnet,-0.2129779804499074,51.57608334961158,59746,41.323834555263524
E01002443,39,Hillingdon,-0.4228564860671077,51.48604674599492,59785,41.35080924055886
E01002557,39,Hounslow,-0.4396446291550226,51.454386848321455,59824,41.3777839258542
E01004401,39,Waltham Forest,-0.0479784829397644,51.591701346281454,59863,41.40475861114954
E01003375,39,Merton,-0.1620423172007611,51.39382980348006,59902,41.431733296444875
E01033585,39,Newham,0.0110792645575046,51.51423908885666,59941,41.45870798174021
E01001094,39,Croydon,-0.1352818791923531,51.33983495283257,59980,41.48568266703555
E01002722,39,Islington,-0.0915178145647502,51.54080326424252,60019,41.51265735233089
E01000523,39,Brent,-0.2490627610188371,51.54039173813101,60058,41.53963203762623
E01002930,39,Kingston upon Thames,-0.2606418117463129,51.40142457449741,60097,41.56660672292157
E01003815,39,Richmond upon Thames,-0.3564290144825184,51.42539262746369,60136,41.593581408216906
E01002896,39,Kensington and Chelsea,-0.1863956227692094,51.48734004897913,60175,41.62055609351224
E01001951,39,Hammersmith and Fulham,-0.2051904386690625,51.47269389455786,60214,41.64753077880758
E01002787,39,Islington,-0.1250989228729088,51.55403124590386,60253,41.67450546410292
E01003326,39,Lewisham,-0.0441260780130784,51.42472522163671,60292,41.70148014939826
E01001337,39,Ealing,-0.3492762961236045,51.50253315201775,60331,41.72845483469359
E01004222,39,Tower Hamlets,-0.0321050114737814,51.53470363069088,60370,41.75542951998894
E01004451,39,Waltham Forest,-0.0190421940955545,51.62031014870124,60409,41.78240420528427
E01001946,39,Hammersmith and Fulham,-0.229058705678391,51.50964207268717,60448,41.809378890579616
E01003071,39,Lambeth,-0.1044525650043142,51.456794565525925,60487,41.836353575874945
E01004511,39,Wandsworth,-0.2020554256550882,51.45846298495478,60526,41.86332826117029
E01004271,39,Tower Hamlets,-0.0294132819783301,51.519216974528646,60565,41.890302946465624
E01004494,39,Wandsworth,-0.1893220089940974,51.44987234193788,60604,41.91727763176096
E01002728,39,Islington,-0.1153705832484712,51.53036987340589,60643,41.9442523170563
E01032720,39,Southwark,-0.0962026720102453,51.49420303785488,60682,41.97122700235164
E01001724,39,Hackney,-0.0715989291895487,51.56583114790414,60721,41.99820168764698
E01033726,39,Greenwich,0.0292334842226512,51.4594528466388,60760,42.02517637294231
E01001114,39,Croydon,-0.0916842366994748,51.39112618561775,60799,42.052151058237655
E01002620,39,Hounslow,-0.3779436618330729,51.48663788307771,60838,42.07912574353299
E01033727,39,Greenwich,-0.0233790427061202,51.482527059259695,60877,42.10610042882833
E01003748,39,Redbridge,0.0280566347627829,51.61075622331896,60916,42.13307511412367
E01034206,39,Newham,0.0810285803740032,51.51129877869735,60955,42.160049799419006
E01004224,39,Tower Hamlets,-0.0231390325437825,51.53976146866397,60994,42.18702448471435
E01000161,39,Barnet,-0.1514437609952493,51.61311234950426,61033,42.21399917000968
E01001458,39,Enfield,-0.0783389185601303,51.61566246635133,61072,42.24097385530502
E01001344,39,Ealing,-0.3265969237950983,51.539677132629336,61111,42.26794854060036
E01000724,39,Bromley,0.1197529552444574,51.38856306113967,61150,42.2949232258957
E01004744,39,Westminster,-0.1362575220346979,51.4954141289907,61189,42.32189791119104
E01000533,39,Brent,-0.2429540252195192,51.538202523016366,61228,42.34887259648637
E01001858,39,Hammersmith and Fulham,-0.2369412240819859,51.50131331558454,61267,42.375847281781716
E01001570,39,Enfield,-0.0925732341909764,51.628327698011816,61306,42.40282196707705
E01000743,39,Bromley,-0.0670441519640444,51.41070672777381,61345,42.42979665237239
E01001369,39,Ealing,-0.3783978527271736,51.49874463682018,61384,42.456771337667725
E01002677,39,Hounslow,-0.3438363495717363,51.47495000446711,61423,42.48374602296307
E01001903,39,Hammersmith and Fulham,-0.2116067881563101,51.48162082347437,61462,42.510720708258404
E01002514,39,Hillingdon,-0.4800919286579012,51.55116806336626,61501,42.53769539355374
E01000880,39,Camden,-0.1845482057332934,51.55371863345045,61540,42.56467007884908
E01003557,39,Newham,0.0181484102986546,51.54709119833612,61579,42.59164476414442
E01004116,39,Sutton,-0.2339983544593433,51.367548039016405,61618,42.618619449439755
E01004701,39,Westminster,-0.1815496424223275,51.52732191004434,61657,42.64559413473509
E01001240,39,Ealing,-0.2515428106479893,51.51651861068704,61696,42.672568820030435
E01001740,39,Hackney,-0.0811181308511257,51.55323530255661,61735,42.69954350532577
E01001581,39,Greenwich,0.020169178059014,51.47967885669972,61774,42.72651819062111
E01001955,39,Hammersmith and Fulham,-0.2375742687672333,51.51212727351358,61813,42.75349287591645
E01000956,39,Camden,-0.1285639053932209,51.529938916879566,61852,42.780467561211786
E01004334,39,Waltham Forest,0.0096920817031854,51.56038833379517,61891,42.80744224650712
E01000979,39,Croydon,-0.0848101259214605,51.37756969140088,61930,42.83441693180246
E01000891,39,Camden,-0.1517546052315755,51.551240355800616,61969,42.8613916170978
E01004075,39,Southwark,-0.0754097238193811,51.44608587399283,62008,42.88836630239314
E01003701,39,Redbridge,0.0856859381934458,51.59004727226427,62047,42.91534098768848
E01000974,39,Camden,-0.1998984784112446,51.54691885985379,62086,42.94231567298382
E01003389,39,Merton,-0.163120909440308,51.403878123127726,62125,42.96929035827915
E01000214,39,Barnet,-0.1906886517052395,51.57331237427372,62164,42.996265043574496
E01002618,39,Hounslow,-0.3780461297079897,51.48149959671599,62203,43.023239728869825
E01000869,39,Camden,-0.1299071375298306,51.54676746143016,62242,43.05021441416517
E01000145,39,Barnet,-0.2048282310692547,51.57299908925882,62281,43.077189099460504
E01001196,38,Ealing,-0.2677604719537944,51.517638536639296,62319,43.10347212615853
E01000581,38,Brent,-0.2186724879651014,51.53708809289345,62357,43.12975515285655
E01003336,38,Lewisham,-0.0434068960050292,51.45972518089041,62395,43.15603817955457
E01003170,38,Lambeth,-0.0972104795044878,51.44342269056242,62433,43.182321206252595
E01001110,38,Croydon,-0.0982752234318502,51.38350602988714,62471,43.20860423295061
E01000727,38,Bromley,0.097889109228449,51.38269453223662,62509,43.23488725964864
E01000943,38,Camden,-0.1273446237652903,51.526164668897046,62547,43.26117028634666
E01001044,38,Croydon,-0.0876967344589697,51.36810825574065,62585,43.28745331304468
E01000725,38,Bromley,0.1108083563361561,51.3855346339397,62623,43.313736339742704
E01003914,38,Southwark,-0.0806916592268758,51.47197834537208,62661,43.34001936644072
E01004242,38,Tower Hamlets,-0.0188255014021914,51.519495262169926,62699,43.366302393138746
E01002061,38,Haringey,-0.1064789933999976,51.57581913020045,62737,43.39258541983677
E01001986,38,Haringey,-0.1167954089014701,51.57697107303535,62775,43.418868446534795
E01000007,38,Barking and Dagenham,0.0755689244397131,51.54078236085347,62813,43.44515147323281
E01004340,38,Waltham Forest,0.0004751597727224,51.55823297046486,62851,43.47143449993084
E01002001,38,Haringey,-0.1023092970125846,51.57862329559907,62889,43.497717526628854
E01002869,38,Kensington and Chelsea,-0.2134499389139721,51.50411108151542,62927,43.52400055332688
E01002042,38,Haringey,-0.0909394824324275,51.580351569265616,62965,43.5502835800249
E01003292,38,Lewisham,-0.0040295885266355,51.45167870305126,63003,43.57656660672292
E01001908,38,Hammersmith and Fulham,-0.2076240141164451,51.48845385517727,63041,43.602849633420945
E01002860,38,Kensington and Chelsea,-0.1640389204249427,51.49508261121,63079,43.62913266011896
E01003038,38,Lambeth,-0.1444380129226816,51.46690541722068,63117,43.65541568681699
E01003645,38,Redbridge,0.0845655905303405,51.57582174047134,63155,43.68169871351501
E01004035,38,Southwark,-0.055092630776696,51.49236682439446,63193,43.70798174021303
E01004455,38,Waltham Forest,-0.0202032861417815,51.60646631912978,63231,43.73426476691105
E01034033,38,Hounslow,-0.311366552764669,51.483266388633936,63269,43.76054779360907
E01033099,38,Wandsworth,-0.177930972012942,51.47284597311051,63307,43.7868308203071
E01002756,38,Islington,-0.1202517374874184,51.57332124005823,63345,43.81311384700512
E01004499,38,Wandsworth,-0.2061806883507642,51.45603624601199,63383,43.83939687370314
E01003558,38,Newham,0.0247839313162589,51.54503817991443,63421,43.86567990040116
E01004529,38,Wandsworth,-0.162621178991402,51.42152227292943,63459,43.89196292709918
E01003427,38,Merton,-0.1983352497506144,51.39758691278906,63497,43.91824595379721
E01003839,38,Richmond upon Thames,-0.3165914979392955,51.41602973679368,63535,43.94452898049523
E01000661,38,Bromley,0.0376388885586874,51.3825768376269,63573,43.97081200719325
E01001116,38,Croydon,-0.095082508559471,51.38928186925552,63611,43.99709503389127
E01000235,38,Barnet,-0.2496884434344345,51.61068965765887,63649,44.023378060589295
E01002608,38,Hounslow,-0.392312399548443,51.43196385692109,63687,44.04966108728732
E01003322,38,Lewisham,-0.0199792588906235,51.45075856423449,63725,44.07594411398534
E01000160,38,Barnet,-0.14448924358861,51.61233941562737,63763,44.10222714068336
E01003229,38,Lewisham,-0.0455260094421567,51.443553687409135,63801,44.12851016738138
E01001513,38,Enfield,-0.0578243629240685,51.65242157779311,63839,44.1547931940794
E01035699,38,Tower Hamlets,-0.0201587926013398,51.497861545005605,63877,44.18107622077743
E01035645,38,Hackney,-0.0797141018731423,51.53570922418116,63915,44.207359247475445
E01000871,38,Camden,-0.2045380168027385,51.55394742100484,63953,44.23364227417347
E01000192,38,Barnet,-0.274532701929207,51.616730258027744,63991,44.25992530087149
E01004403,38,Waltham Forest,-0.023437922017118,51.60226990856869,64029,44.28620832756951
E01000439,38,Bexley,0.164668912966444,51.47409750042066,64067,44.312491354267536
E01004565,38,Wandsworth,-0.1495939989811429,51.46932317781468,64105,44.33877438096555
E01003553,38,Newham,0.0127553179384553,51.544993194619465,64143,44.36505740766358
E01003327,38,Lewisham,-0.0496819950216185,51.424832728664384,64181,44.391340434361595
E01002005,38,Haringey,-0.1394744702439254,51.57322983518589,64219,44.41762346105962
E01004560,38,Wandsworth,-0.1602530846793249,51.4786477604095,64257,44.443906487757644
E01033938,38,Brent,-0.2716538775013146,51.53615318478525,64295,44.47018951445567
E01034474,38,Barking and Dagenham,0.0762687367400807,51.53587104745001,64333,44.496472541153686
E01003370,38,Merton,-0.1739318696356402,51.42200746979347,64371,44.52275556785171
E01003863,38,Richmond upon Thames,-0.2885674664587719,51.46339403496911,64409,44.54903859454973
E01001277,38,Ealing,-0.2970839329866827,51.53174452223516,64447,44.57532162124775
E01000885,38,Camden,-0.1847634249619355,51.55850981009816,64485,44.60160464794578
E01001920,38,Hammersmith and Fulham,-0.1910215723104985,51.48143953824917,64523,44.627887674643794
E01002893,37,Kensington and Chelsea,-0.1890653687010981,51.48639872589322,64560,44.65347904274451
E01001431,37,Enfield,-0.0536561452229664,51.61714819790882,64597,44.679070410845206
E01001434,37,Enfield,-0.0353588421352489,51.66143393057008,64634,44.70466177894591
E01001351,37,Ealing,-0.2756178746404029,51.50845102086203,64671,44.73025314704662
E01002873,37,Kensington and Chelsea,-0.2140442036489245,51.50676568756335,64708,44.755844515147324
E01000111,37,Barking and Dagenham,0.1446738219324284,51.56902335053328,64745,44.78143588324803
E01001984,37,Haringey,-0.1273099404563254,51.57580483074105,64782,44.807027251348735
E01004228,37,Tower Hamlets,-0.0331682888090269,51.53086376207154,64819,44.83261861944944
E01002866,37,Kensington and Chelsea,-0.2115228053065485,51.50169824835508,64856,44.85820998755015
E01002903,37,Kensington and Chelsea,-0.1636826070781601,51.48851090570096,64893,44.883801355650846
E01004258,37,Tower Hamlets,-0.0320657996430517,51.5087533962836,64930,44.90939272375156
E01002801,37,Islington,-0.1012859223977633,51.53551280555732,64967,44.93498409185226
E01000128,37,Barnet,-0.2588979867691563,51.60161170245189,65004,44.96057545995297
E01001441,37,Enfield,-0.0382767259508576,51.66605516427944,65041,44.986166828053676
E01002358,37,Havering,0.1898764806334985,51.57394001564093,65078,45.011758196154375
E01001447,37,Enfield,-0.0300394891908405,51.67294935436465,65115,45.03734956425509
E01003123,37,Lambeth,-0.1260076611666841,51.476081707160056,65152,45.06294093235579
E01002615,37,Hounslow,-0.3959542166302259,51.43625080971018,65189,45.0885323004565
E01004054,37,Southwark,-0.0358405680876268,51.50623618384103,65226,45.1141236685572
E01000934,37,Camden,-0.1815725855363444,51.540353080577205,65263,45.139715036657904
E01034608,37,Hillingdon,-0.4842201613167751,51.51484984396368,65300,45.16530640475861
E01000960,37,Camden,-0.1793541378866214,51.54510641974564,65337,45.190897772859316
